transaction_id,timestamp,sender_id,receiver_id,sender_city,receiver_city,amount,transaction_type,upi_app,time_of_day,device_type,is_new_receiver,is_fraud,fraud_type,transaction_status
TXN0013162,2024-10-03 23:16:34,USR36799,USR48539,Lucknow,Hyderabad,46756.81,Shopping,PhonePe,Night,Android,0,0,,Success
TXN0013163,2024-10-04 00:10:44,USR33165,USR01658,Hyderabad,Bangalore,25740.15,P2P,Paytm,Late Night,iOS,0,0,,Failed
TXN0013164,2024-10-04 00:40:37,USR17512,USR99470,Pune,Chennai,9999.0,P2P,Paytm,Late Night,iOS,1,1,SIM Swap,Failed
TXN0013165,2024-10-04 01:16:45,USR37613,USR40209,Jaipur,Jaipur,27588.78,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0013166,2024-10-04 02:16:06,USR22461,USR49969,Delhi,Pune,33664.97,P2P,GPay,Late Night,Feature Phone,0,0,,Success
TXN0013167,2024-10-04 04:03:46,USR31468,USR13732,Delhi,Hyderabad,4999.0,P2P,PhonePe,Late Night,Feature Phone,0,1,Fake QR,Success
TXN0013168,2024-10-04 04:52:15,USR18520,USR85155,Kolkata,Jaipur,9999.0,Shopping,PhonePe,Late Night,Android,1,1,Phishing,Success
TXN0013169,2024-10-04 04:53:38,USR27982,USR38254,Jaipur,Kolkata,44044.63,P2P,Amazon Pay,Late Night,Android,0,0,,Pending
TXN0013170,2024-10-04 06:28:36,USR12677,USR23388,Kolkata,Lucknow,29781.55,P2M,GPay,Morning,Android,0,0,,Pending
TXN0013171,2024-10-04 07:06:44,USR47615,USR15558,Hyderabad,Pune,30206.25,P2P,PhonePe,Morning,Feature Phone,0,0,,Success
TXN0013172,2024-10-04 08:53:35,USR25493,USR49962,Jaipur,Pune,36506.21,P2P,GPay,Morning,Android,0,0,,Success
TXN0013173,2024-10-04 08:58:52,USR30353,USR47948,Delhi,Chennai,25222.04,P2P,GPay,Morning,iOS,0,0,,Success
TXN0013174,2024-10-04 12:18:23,USR46707,USR93813,Pune,Delhi,12401.91,P2P,Paytm,Afternoon,iOS,1,0,,Success
TXN0013175,2024-10-04 14:26:31,USR38651,USR49820,Ahmedabad,Kolkata,33814.86,Shopping,PhonePe,Afternoon,iOS,0,0,,Failed
TXN0013176,2024-10-04 15:09:48,USR38637,USR46319,Chennai,Kolkata,43630.38,P2P,PhonePe,Afternoon,Android,0,0,,Success
TXN0013177,2024-10-04 18:39:58,USR40538,USR34213,Kolkata,Delhi,33406.49,P2P,PhonePe,Evening,Android,0,0,,Success
TXN0013178,2024-10-04 18:47:30,USR49565,USR85445,Pune,Mumbai,10254.66,Recharge,GPay,Evening,iOS,1,0,,Success
TXN0013179,2024-10-04 18:56:57,USR32732,USR41308,Hyderabad,Hyderabad,37899.76,P2P,GPay,Evening,iOS,0,0,,Success
TXN0013180,2024-10-04 20:07:44,USR28009,USR82462,Kolkata,Kolkata,42278.0,P2P,PhonePe,Evening,Android,1,0,,Success
TXN0013181,2024-10-04 21:29:31,USR08795,USR43190,Chennai,Chennai,8546.67,Recharge,PhonePe,Night,Android,0,0,,Success
TXN0013182,2024-10-04 21:34:54,USR04364,USR48177,Lucknow,Ahmedabad,32767.6,Bill Payment,Paytm,Night,Android,0,0,,Success
TXN0013183,2024-10-04 22:05:31,USR41062,USR87498,Pune,Bangalore,14381.93,Bill Payment,GPay,Night,Android,1,0,,Success
TXN0013184,2024-10-04 22:36:41,USR04259,USR27324,Chennai,Delhi,46021.31,P2M,Paytm,Night,Android,0,0,,Success
TXN0013185,2024-10-05 03:57:40,USR20302,USR97199,Bangalore,Lucknow,36955.0,P2M,GPay,Late Night,Android,1,1,Social Engineering,Failed
TXN0013186,2024-10-05 04:35:02,USR45588,USR81242,Bangalore,Kolkata,13740.07,P2P,PhonePe,Late Night,Android,1,1,Phishing,Success
TXN0013187,2024-10-05 05:50:40,USR37109,USR48697,Bangalore,Mumbai,40877.01,Bill Payment,Paytm,Morning,Android,0,0,,Reversed
TXN0013188,2024-10-05 08:12:57,USR39007,USR39343,Kolkata,Chennai,3252.23,P2M,Paytm,Morning,iOS,0,0,,Success
TXN0013189,2024-10-05 09:20:36,USR31094,USR97310,Ahmedabad,Kolkata,35430.67,P2M,GPay,Morning,Android,1,0,,Success
TXN0013190,2024-10-05 10:56:41,USR35155,USR42718,Ahmedabad,Kolkata,29297.02,Bill Payment,BHIM,Morning,Android,0,0,,Success
TXN0013191,2024-10-05 14:34:11,USR35691,USR31208,Pune,Lucknow,40249.04,Shopping,GPay,Afternoon,Android,0,0,,Success
TXN0013192,2024-10-05 15:29:48,USR14807,USR99958,Mumbai,Bangalore,37214.12,Shopping,GPay,Afternoon,iOS,1,1,Phishing,Failed
TXN0013193,2024-10-05 15:38:06,USR45958,USR19765,Lucknow,Lucknow,48016.42,Recharge,Paytm,Afternoon,Android,0,0,,Success
TXN0013194,2024-10-05 16:49:16,USR01074,USR46693,Lucknow,Kolkata,10123.66,P2M,GPay,Afternoon,Android,0,0,,Success
TXN0013195,2024-10-05 17:52:52,USR17108,USR38609,Mumbai,Lucknow,9253.24,Bill Payment,GPay,Evening,Android,0,0,,Success
TXN0013196,2024-10-05 18:09:01,USR20515,USR45071,Pune,Hyderabad,16103.65,P2P,Paytm,Evening,Android,0,0,,Failed
TXN0013197,2024-10-05 18:12:24,USR46688,USR09199,Delhi,Bangalore,13324.67,P2M,PhonePe,Evening,Android,0,0,,Failed
TXN0013198,2024-10-05 19:07:56,USR30976,USR25942,Hyderabad,Jaipur,36924.39,P2P,GPay,Evening,iOS,0,0,,Pending
TXN0013199,2024-10-05 19:30:14,USR36626,USR44681,Chennai,Chennai,10537.8,Recharge,BHIM,Evening,Android,0,0,,Success
TXN0013200,2024-10-05 19:56:55,USR17225,USR35153,Pune,Pune,47486.11,P2P,Paytm,Evening,Android,0,0,,Success
TXN0013201,2024-10-05 20:20:23,USR03639,USR41986,Hyderabad,Lucknow,20862.27,P2P,PhonePe,Evening,Android,0,0,,Success
TXN0013202,2024-10-05 21:38:36,USR40783,USR93774,Hyderabad,Delhi,43019.08,Shopping,Paytm,Night,Android,1,1,Phishing,Success
TXN0013203,2024-10-05 22:12:42,USR06913,USR32704,Delhi,Hyderabad,10660.13,P2P,BHIM,Night,Android,0,0,,Success
TXN0013204,2024-10-05 22:32:49,USR05921,USR19092,Pune,Delhi,9999.0,Bill Payment,Paytm,Night,Android,0,1,Phishing,Success
TXN0013205,2024-10-05 23:15:17,USR13148,USR14347,Kolkata,Kolkata,42661.52,Recharge,PhonePe,Night,Android,0,0,,Pending
TXN0013206,2024-10-05 23:49:27,USR07552,USR24168,Lucknow,Pune,49421.17,Recharge,GPay,Night,Android,0,0,,Success
TXN0013207,2024-10-06 01:58:06,USR37633,USR33383,Chennai,Pune,8930.27,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0013208,2024-10-06 01:58:44,USR08964,USR26563,Lucknow,Kolkata,4999.0,P2M,BHIM,Late Night,Android,0,1,Phishing,Reversed
TXN0013209,2024-10-06 03:28:47,USR18898,USR05212,Lucknow,Chennai,4942.63,Bill Payment,GPay,Late Night,Android,0,1,Phishing,Success
TXN0013210,2024-10-06 07:02:30,USR13647,USR30458,Pune,Lucknow,12396.05,P2P,PhonePe,Morning,Android,0,0,,Success
TXN0013211,2024-10-06 07:38:09,USR43274,USR21963,Hyderabad,Hyderabad,13521.38,P2P,GPay,Morning,Android,0,0,,Success
TXN0013212,2024-10-06 08:24:58,USR30221,USR22666,Lucknow,Chennai,22772.7,P2M,GPay,Morning,Android,0,0,,Success
TXN0013213,2024-10-06 09:07:12,USR43036,USR80168,Mumbai,Bangalore,49593.69,Bill Payment,Paytm,Morning,Feature Phone,1,1,Phishing,Success
TXN0013214,2024-10-06 09:59:55,USR33580,USR20480,Mumbai,Kolkata,29741.42,P2P,GPay,Morning,Android,0,0,,Success
TXN0013215,2024-10-06 11:33:13,USR13079,USR23851,Mumbai,Pune,29550.73,P2M,PhonePe,Morning,iOS,0,0,,Success
TXN0013216,2024-10-06 12:16:24,USR41502,USR08346,Bangalore,Chennai,3983.34,Shopping,BHIM,Afternoon,Android,0,0,,Success
TXN0013217,2024-10-06 13:48:48,USR06925,USR39507,Pune,Lucknow,33370.99,P2M,Paytm,Afternoon,Android,0,0,,Failed
TXN0013218,2024-10-06 13:49:45,USR27625,USR98261,Delhi,Chennai,12700.48,P2M,PhonePe,Afternoon,Android,1,0,,Success
TXN0013219,2024-10-06 14:12:41,USR15623,USR24024,Mumbai,Pune,29041.8,P2P,PhonePe,Afternoon,iOS,0,0,,Success
TXN0013220,2024-10-06 16:05:30,USR47211,USR05795,Jaipur,Hyderabad,8671.15,P2M,PhonePe,Afternoon,Android,0,0,,Success
TXN0013221,2024-10-06 17:02:33,USR44541,USR13989,Chennai,Bangalore,10359.86,Bill Payment,Paytm,Evening,Feature Phone,0,0,,Success
TXN0013222,2024-10-06 18:12:45,USR11815,USR48088,Hyderabad,Lucknow,16390.04,Recharge,PhonePe,Evening,iOS,0,0,,Pending
TXN0013223,2024-10-06 21:06:13,USR46880,USR35126,Ahmedabad,Chennai,35100.87,P2M,Paytm,Night,Feature Phone,0,0,,Success
TXN0013224,2024-10-06 21:13:03,USR46469,USR13198,Delhi,Delhi,35549.41,P2M,GPay,Night,Feature Phone,0,0,,Success
TXN0013225,2024-10-06 22:22:52,USR15544,USR32768,Ahmedabad,Ahmedabad,36951.84,Shopping,BHIM,Night,Android,0,1,Phishing,Failed
TXN0013226,2024-10-06 23:23:52,USR02127,USR33697,Bangalore,Chennai,27167.77,P2P,Paytm,Night,Android,0,0,,Success
TXN0013227,2024-10-07 03:42:56,USR04924,USR91403,Kolkata,Mumbai,9256.06,Recharge,GPay,Late Night,Android,1,0,,Success
TXN0013228,2024-10-07 03:55:13,USR43651,USR89249,Pune,Pune,38557.98,P2M,PhonePe,Late Night,Android,1,1,Phishing,Failed
TXN0013229,2024-10-07 07:04:45,USR01006,USR11090,Jaipur,Hyderabad,23354.24,P2P,PhonePe,Morning,iOS,0,0,,Success
TXN0013230,2024-10-07 09:43:39,USR17253,USR23224,Kolkata,Chennai,45322.6,P2P,GPay,Morning,Android,0,1,Phishing,Failed
TXN0013231,2024-10-07 12:19:04,USR06137,USR11009,Hyderabad,Mumbai,13868.93,P2P,BHIM,Afternoon,Android,0,0,,Success
TXN0013232,2024-10-07 12:38:22,USR37769,USR48681,Hyderabad,Lucknow,39457.4,Bill Payment,PhonePe,Afternoon,Android,0,0,,Success
TXN0013233,2024-10-07 14:47:53,USR37827,USR36376,Chennai,Delhi,29548.9,Shopping,BHIM,Afternoon,Android,0,0,,Success
TXN0013234,2024-10-07 14:50:41,USR40731,USR01002,Pune,Hyderabad,8269.18,P2M,GPay,Afternoon,Android,0,0,,Success
TXN0013235,2024-10-07 14:51:13,USR02055,USR13435,Jaipur,Mumbai,49283.47,Recharge,PhonePe,Afternoon,iOS,0,0,,Reversed
TXN0013236,2024-10-07 16:34:46,USR30594,USR37382,Kolkata,Jaipur,127.54,P2P,GPay,Afternoon,Android,0,0,,Success
TXN0013237,2024-10-07 17:07:45,USR36733,USR05946,Mumbai,Jaipur,10323.88,P2P,GPay,Evening,Android,0,0,,Success
TXN0013238,2024-10-07 17:46:26,USR08468,USR36861,Hyderabad,Mumbai,496.79,P2P,Amazon Pay,Evening,Android,0,0,,Success
TXN0013239,2024-10-07 19:51:15,USR44439,USR40858,Mumbai,Delhi,19091.95,P2M,GPay,Evening,Android,0,0,,Success
TXN0013240,2024-10-07 21:05:10,USR10066,USR37497,Hyderabad,Bangalore,26243.27,Bill Payment,GPay,Night,iOS,0,0,,Success
TXN0013241,2024-10-07 21:40:16,USR21562,USR44481,Kolkata,Kolkata,11933.06,P2P,Amazon Pay,Night,Android,0,0,,Success
TXN0013242,2024-10-07 22:19:35,USR45315,USR49394,Jaipur,Bangalore,8319.7,Recharge,PhonePe,Night,iOS,0,0,,Success
TXN0013243,2024-10-07 23:38:01,USR09610,USR45866,Delhi,Bangalore,2669.72,Bill Payment,GPay,Night,Android,0,0,,Success
TXN0013244,2024-10-08 01:14:04,USR34121,USR91323,Bangalore,Chennai,9108.06,P2M,GPay,Late Night,iOS,1,1,Fake QR,Success
TXN0013245,2024-10-08 01:20:51,USR31509,USR39864,Hyderabad,Kolkata,44665.36,P2P,GPay,Late Night,iOS,0,1,Phishing,Success
TXN0013246,2024-10-08 03:29:24,USR25968,USR12843,Lucknow,Chennai,44329.7,P2P,GPay,Late Night,Android,0,0,,Success
TXN0013247,2024-10-08 04:18:00,USR01557,USR36960,Hyderabad,Lucknow,46986.59,P2P,Amazon Pay,Late Night,Android,0,1,Account Takeover,Failed
TXN0013248,2024-10-08 05:20:40,USR37728,USR95641,Ahmedabad,Pune,20196.01,Recharge,PhonePe,Morning,Feature Phone,1,0,,Success
TXN0013249,2024-10-08 05:51:08,USR19288,USR31365,Hyderabad,Delhi,43885.65,P2M,GPay,Morning,Android,0,0,,Success
TXN0013250,2024-10-08 06:27:23,USR31016,USR05407,Kolkata,Kolkata,23607.58,P2P,Amazon Pay,Morning,iOS,0,0,,Success
TXN0013251,2024-10-08 06:31:18,USR10129,USR05144,Hyderabad,Jaipur,49585.81,P2M,GPay,Morning,Android,0,0,,Success
TXN0013252,2024-10-08 09:50:17,USR42904,USR82028,Bangalore,Mumbai,36121.05,Bill Payment,GPay,Morning,Android,1,0,,Success
TXN0013253,2024-10-08 10:50:42,USR12480,USR40388,Mumbai,Pune,21626.78,P2P,GPay,Morning,Feature Phone,0,0,,Success
TXN0013254,2024-10-08 11:01:21,USR15797,USR23374,Hyderabad,Chennai,12971.79,P2P,Paytm,Morning,Feature Phone,0,0,,Success
TXN0013255,2024-10-08 16:20:27,USR10832,USR24296,Hyderabad,Bangalore,26587.5,Recharge,GPay,Afternoon,Android,0,0,,Success
TXN0013256,2024-10-08 18:15:40,USR39461,USR05465,Chennai,Chennai,22115.15,Bill Payment,GPay,Evening,Feature Phone,0,0,,Success
TXN0013257,2024-10-08 18:25:13,USR15469,USR44454,Pune,Lucknow,42927.12,P2M,PhonePe,Evening,Feature Phone,0,1,Phishing,Success
TXN0013258,2024-10-08 18:51:07,USR45336,USR02192,Lucknow,Ahmedabad,9921.4,P2P,PhonePe,Evening,Android,0,0,,Success
TXN0013259,2024-10-08 20:21:04,USR16468,USR83847,Ahmedabad,Delhi,29968.04,P2P,Paytm,Evening,iOS,1,1,Phishing,Reversed
TXN0013260,2024-10-08 21:12:31,USR17152,USR17837,Jaipur,Kolkata,46206.93,P2P,PhonePe,Night,iOS,0,1,Phishing,Success
TXN0013261,2024-10-08 21:36:57,USR35033,USR49250,Jaipur,Delhi,30711.96,P2P,Paytm,Night,Android,0,0,,Failed
TXN0013262,2024-10-08 21:53:10,USR45159,USR22354,Ahmedabad,Jaipur,14865.38,Shopping,PhonePe,Night,Android,0,0,,Success
TXN0013263,2024-10-08 22:17:36,USR11718,USR15361,Mumbai,Ahmedabad,28176.65,Bill Payment,PhonePe,Night,Android,0,0,,Success
TXN0013264,2024-10-09 01:57:19,USR26765,USR16204,Lucknow,Mumbai,9999.0,Bill Payment,Paytm,Late Night,Android,0,1,Phishing,Failed
TXN0013265,2024-10-09 02:28:10,USR24469,USR21807,Pune,Hyderabad,9999.0,P2M,Paytm,Late Night,iOS,0,1,Social Engineering,Reversed
TXN0013266,2024-10-09 04:09:58,USR17225,USR49781,Ahmedabad,Hyderabad,25061.83,P2M,PhonePe,Late Night,Android,0,0,,Success
TXN0013267,2024-10-09 04:25:23,USR29102,USR35499,Bangalore,Lucknow,36535.48,Bill Payment,GPay,Late Night,iOS,0,1,Fake QR,Failed
TXN0013268,2024-10-09 06:12:13,USR13766,USR96861,Kolkata,Delhi,2000.99,P2P,PhonePe,Morning,Feature Phone,1,1,Phishing,Failed
TXN0013269,2024-10-09 06:37:53,USR46063,USR01012,Kolkata,Kolkata,43729.88,Bill Payment,BHIM,Morning,Android,0,0,,Success
TXN0013270,2024-10-09 07:38:13,USR11411,USR41327,Pune,Mumbai,24129.54,P2P,GPay,Morning,Android,0,0,,Success
TXN0013271,2024-10-09 10:38:38,USR29250,USR41101,Hyderabad,Delhi,35083.58,P2P,GPay,Morning,Android,0,0,,Success
TXN0013272,2024-10-09 11:17:12,USR15611,USR18476,Kolkata,Chennai,31996.43,Bill Payment,PhonePe,Morning,Android,0,0,,Success
TXN0013273,2024-10-09 12:03:00,USR42802,USR10553,Jaipur,Chennai,18996.62,Recharge,Paytm,Afternoon,Android,0,0,,Success
TXN0013274,2024-10-09 12:03:19,USR48499,USR46736,Kolkata,Kolkata,14485.8,P2P,GPay,Afternoon,Android,0,0,,Reversed
TXN0013275,2024-10-09 12:27:45,USR13589,USR92669,Hyderabad,Kolkata,9999.0,P2M,Paytm,Afternoon,Android,1,1,Fake QR,Reversed
TXN0013276,2024-10-09 15:31:51,USR36434,USR82214,Ahmedabad,Pune,18073.17,P2P,GPay,Afternoon,Android,1,0,,Failed
TXN0013277,2024-10-09 16:36:15,USR30364,USR03599,Lucknow,Kolkata,45190.84,Shopping,PhonePe,Afternoon,Feature Phone,0,0,,Success
TXN0013278,2024-10-09 19:24:49,USR23428,USR25164,Lucknow,Mumbai,25969.63,P2M,GPay,Evening,iOS,0,0,,Pending
TXN0013279,2024-10-09 23:05:47,USR10840,USR13051,Lucknow,Pune,7922.7,Recharge,GPay,Night,Feature Phone,0,0,,Success
TXN0013280,2024-10-09 23:16:29,USR14920,USR88455,Lucknow,Hyderabad,22791.12,P2M,PhonePe,Night,iOS,1,0,,Success
TXN0013281,2024-10-10 00:05:47,USR33631,USR13576,Jaipur,Jaipur,14736.3,Bill Payment,GPay,Late Night,iOS,0,0,,Success
TXN0013282,2024-10-10 00:55:40,USR28397,USR46705,Mumbai,Lucknow,39463.74,Bill Payment,PhonePe,Late Night,Android,0,1,Phishing,Reversed
TXN0013283,2024-10-10 02:25:32,USR27605,USR18232,Hyderabad,Ahmedabad,19251.84,P2M,PhonePe,Late Night,Android,0,1,Phishing,Success
TXN0013284,2024-10-10 03:22:56,USR26635,USR09762,Lucknow,Ahmedabad,7610.78,P2P,GPay,Late Night,iOS,0,1,Phishing,Success
TXN0013285,2024-10-10 03:33:32,USR05135,USR91474,Bangalore,Delhi,39317.92,Bill Payment,GPay,Late Night,Android,1,1,Phishing,Success
TXN0013286,2024-10-10 04:46:09,USR19971,USR85903,Kolkata,Hyderabad,4999.0,Shopping,Paytm,Late Night,Android,1,1,Phishing,Success
TXN0013287,2024-10-10 08:53:09,USR13537,USR08955,Kolkata,Mumbai,22573.49,Shopping,PhonePe,Morning,iOS,0,0,,Failed
TXN0013288,2024-10-10 08:53:47,USR46967,USR87385,Delhi,Lucknow,10302.94,P2M,GPay,Morning,iOS,1,0,,Success
TXN0013289,2024-10-10 09:14:18,USR01630,USR35811,Hyderabad,Kolkata,4232.08,P2P,PhonePe,Morning,iOS,0,0,,Success
TXN0013290,2024-10-10 09:15:16,USR10637,USR83888,Chennai,Delhi,16283.96,P2M,GPay,Morning,Android,1,0,,Success
TXN0013291,2024-10-10 09:28:42,USR28298,USR09622,Lucknow,Delhi,25316.0,P2M,Amazon Pay,Morning,Feature Phone,0,0,,Success
TXN0013292,2024-10-10 09:35:33,USR32138,USR92097,Ahmedabad,Kolkata,18349.37,P2P,GPay,Morning,Android,1,0,,Success
TXN0013293,2024-10-10 10:44:25,USR04046,USR34452,Bangalore,Jaipur,21224.02,Bill Payment,PhonePe,Morning,Feature Phone,0,0,,Reversed
TXN0013294,2024-10-10 13:25:27,USR37158,USR08585,Bangalore,Ahmedabad,21246.44,P2M,PhonePe,Afternoon,Android,0,0,,Success
TXN0013295,2024-10-10 14:26:27,USR06843,USR37172,Chennai,Ahmedabad,39901.99,P2P,Paytm,Afternoon,iOS,0,0,,Success
TXN0013296,2024-10-10 15:27:57,USR46209,USR89441,Hyderabad,Kolkata,42379.07,Bill Payment,BHIM,Afternoon,Android,1,0,,Success
TXN0013297,2024-10-10 17:51:37,USR47821,USR03043,Bangalore,Ahmedabad,47693.92,Bill Payment,GPay,Evening,Android,0,0,,Success
TXN0013298,2024-10-10 20:22:31,USR17877,USR07047,Lucknow,Hyderabad,36320.57,P2M,Amazon Pay,Evening,Android,0,0,,Success
TXN0013299,2024-10-10 22:45:41,USR02184,USR10772,Delhi,Kolkata,7340.64,Bill Payment,Paytm,Night,Android,0,0,,Success
TXN0013300,2024-10-11 01:53:50,USR27609,USR97676,Mumbai,Jaipur,35853.07,Bill Payment,PhonePe,Late Night,iOS,1,0,,Success
TXN0013301,2024-10-11 02:06:05,USR42104,USR80410,Delhi,Pune,26619.91,P2P,PhonePe,Late Night,Feature Phone,1,1,Phishing,Success
TXN0013302,2024-10-11 03:38:51,USR20971,USR35705,Mumbai,Kolkata,1632.92,P2M,Paytm,Late Night,Feature Phone,0,1,Phishing,Success
TXN0013303,2024-10-11 04:13:08,USR06643,USR30397,Jaipur,Pune,38446.52,P2P,PhonePe,Late Night,iOS,0,0,,Success
TXN0013304,2024-10-11 04:47:24,USR10648,USR27274,Delhi,Pune,42550.5,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0013305,2024-10-11 04:48:03,USR49229,USR48754,Mumbai,Pune,2914.24,P2P,GPay,Late Night,Feature Phone,0,1,Phishing,Reversed
TXN0013306,2024-10-11 05:15:30,USR06293,USR05905,Delhi,Delhi,24574.75,Bill Payment,GPay,Morning,Android,0,0,,Success
TXN0013307,2024-10-11 09:24:52,USR27348,USR08706,Hyderabad,Ahmedabad,11466.17,P2P,Paytm,Morning,Android,0,0,,Success
TXN0013308,2024-10-11 09:30:45,USR22951,USR27681,Delhi,Delhi,37225.3,Recharge,BHIM,Morning,iOS,0,0,,Pending
TXN0013309,2024-10-11 09:34:43,USR10283,USR32644,Hyderabad,Pune,9999.0,P2P,GPay,Morning,iOS,0,1,Fake QR,Success
TXN0013310,2024-10-11 09:44:39,USR25494,USR93314,Bangalore,Kolkata,7808.94,Recharge,GPay,Morning,Android,1,1,Account Takeover,Success
TXN0013311,2024-10-11 11:59:47,USR44773,USR94319,Pune,Bangalore,35239.86,Bill Payment,Paytm,Morning,iOS,1,0,,Success
TXN0013312,2024-10-11 12:56:50,USR31647,USR93953,Jaipur,Bangalore,9999.0,P2P,BHIM,Afternoon,Android,1,1,Phishing,Success
TXN0013313,2024-10-11 15:19:06,USR34157,USR19453,Pune,Delhi,20779.81,P2M,GPay,Afternoon,Android,0,0,,Success
TXN0013314,2024-10-11 17:30:34,USR45778,USR46761,Bangalore,Hyderabad,17556.6,Recharge,GPay,Evening,Android,0,0,,Failed
TXN0013315,2024-10-11 18:35:56,USR20006,USR35601,Bangalore,Bangalore,23887.59,Recharge,Amazon Pay,Evening,Android,0,0,,Success
TXN0013316,2024-10-11 19:06:58,USR42100,USR44328,Jaipur,Bangalore,39566.12,P2P,Paytm,Evening,iOS,0,0,,Reversed
TXN0013317,2024-10-11 21:13:10,USR04720,USR42485,Hyderabad,Delhi,4187.57,Bill Payment,Paytm,Night,iOS,0,0,,Success
TXN0013318,2024-10-11 21:42:37,USR36706,USR45298,Lucknow,Ahmedabad,5853.63,Shopping,PhonePe,Night,iOS,0,0,,Success
TXN0013319,2024-10-12 02:27:31,USR08206,USR49026,Mumbai,Delhi,35260.64,P2P,BHIM,Late Night,Android,0,0,,Success
TXN0013320,2024-10-12 03:43:01,USR02288,USR49498,Delhi,Hyderabad,47747.94,Recharge,Paytm,Late Night,iOS,0,0,,Reversed
TXN0013321,2024-10-12 04:13:24,USR32489,USR46038,Jaipur,Pune,7988.36,P2P,Paytm,Late Night,Android,0,1,Social Engineering,Success
TXN0013322,2024-10-12 04:30:43,USR11106,USR40948,Delhi,Pune,1504.17,P2P,Paytm,Late Night,Android,0,0,,Success
TXN0013323,2024-10-12 05:01:01,USR45515,USR06415,Ahmedabad,Delhi,19196.26,Shopping,GPay,Morning,Android,0,0,,Success
TXN0013324,2024-10-12 05:15:38,USR04871,USR11195,Pune,Pune,10192.88,Recharge,PhonePe,Morning,Android,0,0,,Success
TXN0013325,2024-10-12 05:17:10,USR40498,USR92622,Ahmedabad,Chennai,40934.31,P2P,PhonePe,Morning,iOS,1,0,,Failed
TXN0013326,2024-10-12 06:02:24,USR49304,USR93078,Bangalore,Pune,4999.0,Bill Payment,PhonePe,Morning,Feature Phone,1,1,Phishing,Failed
TXN0013327,2024-10-12 06:17:55,USR26469,USR12520,Pune,Mumbai,28569.97,P2M,PhonePe,Morning,Feature Phone,0,0,,Success
TXN0013328,2024-10-12 09:01:44,USR02806,USR82071,Lucknow,Delhi,22049.42,P2P,GPay,Morning,Android,1,0,,Pending
TXN0013329,2024-10-12 09:15:15,USR25220,USR21445,Pune,Delhi,26217.46,P2P,PhonePe,Morning,Android,0,0,,Failed
TXN0013330,2024-10-12 09:26:53,USR28511,USR22466,Bangalore,Delhi,8752.2,P2M,GPay,Morning,iOS,0,0,,Success
TXN0013331,2024-10-12 10:06:14,USR42031,USR46865,Hyderabad,Ahmedabad,1695.93,P2M,GPay,Morning,iOS,0,0,,Failed
TXN0013332,2024-10-12 10:12:23,USR28217,USR34409,Bangalore,Kolkata,3025.71,P2M,PhonePe,Morning,Android,0,0,,Reversed
TXN0013333,2024-10-12 10:38:23,USR35102,USR49355,Pune,Bangalore,31397.53,Recharge,GPay,Morning,Android,0,0,,Success
TXN0013334,2024-10-12 11:10:23,USR36182,USR83488,Jaipur,Bangalore,11608.59,P2P,GPay,Morning,Android,1,0,,Success
TXN0013335,2024-10-12 12:51:29,USR30753,USR17419,Lucknow,Lucknow,42606.63,P2P,BHIM,Afternoon,Android,0,0,,Success
TXN0013336,2024-10-12 13:33:04,USR43629,USR90971,Lucknow,Jaipur,24411.85,P2M,GPay,Afternoon,Android,1,1,Phishing,Success
TXN0013337,2024-10-12 14:45:09,USR35751,USR13807,Ahmedabad,Pune,36341.28,P2P,Paytm,Afternoon,Android,0,0,,Failed
TXN0013338,2024-10-12 16:41:42,USR10495,USR13138,Jaipur,Bangalore,46048.52,Recharge,PhonePe,Afternoon,iOS,0,0,,Success
TXN0013339,2024-10-12 17:17:08,USR47229,USR22253,Hyderabad,Jaipur,1531.71,Bill Payment,GPay,Evening,iOS,0,0,,Failed
TXN0013340,2024-10-12 17:30:08,USR24239,USR37537,Ahmedabad,Pune,845.72,Recharge,PhonePe,Evening,Android,0,0,,Failed
TXN0013341,2024-10-12 17:44:58,USR09689,USR22688,Bangalore,Chennai,19567.69,P2M,PhonePe,Evening,Feature Phone,0,0,,Success
TXN0013342,2024-10-12 18:02:14,USR19030,USR87352,Mumbai,Lucknow,4999.0,P2P,PhonePe,Evening,iOS,1,1,Phishing,Failed
TXN0013343,2024-10-12 18:07:30,USR05790,USR16811,Mumbai,Kolkata,355.07,P2M,Paytm,Evening,iOS,0,0,,Success
TXN0013344,2024-10-12 18:18:38,USR35630,USR15621,Mumbai,Chennai,33672.83,Bill Payment,GPay,Evening,Android,0,0,,Failed
TXN0013345,2024-10-12 18:41:22,USR25340,USR37460,Hyderabad,Jaipur,4301.86,P2P,PhonePe,Evening,Feature Phone,0,0,,Success
TXN0013346,2024-10-12 19:37:02,USR10949,USR49834,Chennai,Mumbai,24124.16,P2P,GPay,Evening,Android,0,0,,Failed
TXN0013347,2024-10-12 19:48:29,USR46432,USR40522,Chennai,Delhi,28006.66,P2P,GPay,Evening,Android,0,0,,Success
TXN0013348,2024-10-12 20:10:18,USR44076,USR10482,Chennai,Ahmedabad,24541.12,Bill Payment,GPay,Evening,iOS,0,0,,Success
TXN0013349,2024-10-12 20:42:18,USR16915,USR07518,Pune,Hyderabad,39203.12,P2P,GPay,Evening,Android,0,0,,Success
